subset,pilot_id,sample_id,dataset,level,method,image_width,image_height,image_area,foreground_ratio,skeleton_pixels,skeleton_density,node_count,edge_count,component_count,junction_count,endpoint_count,short_branch_count,loop_candidate_count,nodes_per_1k_skeleton,edges_per_1k_skeleton,components_per_1k_skeleton,junctions_per_1k_skeleton,endpoints_per_1k_skeleton,short_branches_per_1k_skeleton,junction_endpoint_ratio,edge_node_ratio,component_node_ratio,edges_per_component,nodes_per_component,mean_width_proxy,warning_count,warning_risk_score,graph_path,overlay_path,warnings
clean_graph_subset_v1,pilot2_cyr_word_0001,cyr_word_008780,cyrillic_handwriting,word,otsu,256,64,16384,0.07379150390625,496,0.0302734375,39,40,11,14,25,8,0,78.62903225806451,80.64516129032258,22.177419354838708,28.225806451612904,50.403225806451616,16.129032258064516,0.56,1.0256410256410255,0.28205128205128205,3.6363636363636362,3.5454545454545454,2.7670283276129006,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0001/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0001/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0002,cyr_word_052296,cyrillic_handwriting,word,otsu,197,54,10638,0.19627749576988154,641,0.060255687159240456,88,106,12,50,38,32,0,137.28549141965678,165.3666146645866,18.720748829953198,78.003120124805,59.28237129485179,49.921996879875195,1.3157894736842106,1.2045454545454546,0.13636363636363635,8.833333333333334,7.333333333333333,2.9532489115562743,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0002/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0002/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0003,cyr_word_038368,cyrillic_handwriting,word,otsu,256,64,16384,0.1390380859375,713,0.04351806640625,42,34,10,12,30,6,0,58.906030855539974,47.68583450210379,14.025245441795231,16.830294530154276,42.07573632538569,8.415147265077138,0.4,0.8095238095238095,0.23809523809523808,3.4,4.2,3.4465657489015533,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0003/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0003/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0004,cyr_word_035925,cyrillic_handwriting,word,otsu,206,86,17716,0.19044931135696547,527,0.029747121246331,60,50,24,14,46,6,0,113.85199240986718,94.87666034155598,45.54079696394687,26.565464895635674,87.2865275142315,11.385199240986717,0.30434782608695654,0.8333333333333334,0.4,2.0833333333333335,2.5,5.0040500895631395,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0004/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0004/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0005,cyr_word_018728,cyrillic_handwriting,word,otsu,112,36,4032,0.20089285714285715,473,0.11731150793650794,64,58,16,21,43,17,1,135.30655391120507,122.6215644820296,33.82663847780127,44.397463002114165,90.9090909090909,35.940803382663844,0.4883720930232558,0.90625,0.25,3.625,4.0,2.123685926553532,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0005/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0005/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0006,cyr_word_068341,cyrillic_handwriting,word,otsu,294,85,24990,0.11744697879151661,677,0.027090836334533814,74,70,26,23,51,16,0,109.30576070901034,103.39734121122599,38.404726735598224,33.97341211225997,75.33234859675036,23.633677991137372,0.45098039215686275,0.9459459459459459,0.35135135135135137,2.6923076923076925,2.8461538461538463,3.9125172234267214,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0006/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0006/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0007,cyr_word_055219,cyrillic_handwriting,word,otsu,200,115,23000,0.03821739130434783,505,0.021956521739130434,42,29,13,7,35,1,0,83.16831683168317,57.42574257425743,25.742574257425744,13.861386138613861,69.3069306930693,1.9801980198019802,0.2,0.6904761904761905,0.30952380952380953,2.230769230769231,3.230769230769231,2.082997038947422,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0007/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0007/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0008,cyr_word_050941,cyrillic_handwriting,word,otsu,214,120,25680,0.06966510903426791,557,0.021690031152647976,21,23,4,11,10,3,0,37.70197486535009,41.292639138240574,7.1813285457809695,19.748653500897667,17.953321364452425,5.3859964093357275,1.1,1.0952380952380953,0.19047619047619047,5.75,5.25,3.3833679943209747,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0008/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0008/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0009,cyr_word_032950,cyrillic_handwriting,word,otsu,256,64,16384,0.16387939453125,639,0.03900146484375,39,36,8,16,23,10,0,61.032863849765256,56.33802816901409,12.519561815336463,25.039123630672925,35.99374021909233,15.64945226917058,0.6956521739130435,0.9230769230769231,0.20512820512820512,4.5,4.875,4.452035632497926,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0009/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0009/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_cyr_word_0010,cyr_word_061507,cyrillic_handwriting,word,otsu,85,130,11050,0.18226244343891404,262,0.023710407239819004,12,13,6,4,8,2,0,45.80152671755725,49.61832061068702,22.900763358778626,15.267175572519085,30.53435114503817,7.633587786259542,0.5,1.0833333333333333,0.5,2.1666666666666665,2.0,5.811522164484216,0,0.0,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0010/graph_otsu.json,outputs/graph_pilot_v2/cyrillic_handwriting/pilot2_cyr_word_0010/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0001,hkr_words_020183,hkr_words,word,otsu,392,73,28616,0.16941571149007548,1026,0.035854067654459046,52,42,12,16,36,3,0,50.682261208576996,40.93567251461988,11.695906432748538,15.594541910331383,35.08771929824562,2.9239766081871346,0.4444444444444444,0.8076923076923077,0.23076923076923078,3.5,4.333333333333333,4.547071533426158,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0001/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0001/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0002,hkr_words_015199,hkr_words,word,otsu,496,73,36208,0.12591140079540433,1297,0.035820813079982326,69,70,9,33,36,7,0,53.19969159599075,53.97070161912105,6.939090208172706,25.443330763299922,27.756360832690824,5.397070161912104,0.9166666666666666,1.0144927536231885,0.13043478260869565,7.777777777777778,7.666666666666667,3.5451717883523495,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0002/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0002/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0003,hkr_words_053078,hkr_words,word,otsu,141,65,9165,0.1352973267866885,326,0.03557010365521004,18,15,5,7,11,1,0,55.214723926380366,46.012269938650306,15.337423312883436,21.47239263803681,33.74233128834356,3.067484662576687,0.6363636363636364,0.8333333333333334,0.2777777777777778,3.0,3.6,4.0471748363362785,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0003/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0003/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0004,hkr_words_064321,hkr_words,word,otsu,137,80,10960,0.16843065693430656,449,0.040967153284671536,29,28,6,12,17,4,0,64.5879732739421,62.360801781737194,13.3630289532294,26.7260579064588,37.8619153674833,8.908685968819599,0.7058823529411765,0.9655172413793104,0.20689655172413793,4.666666666666667,4.833333333333333,3.663727023295703,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0004/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0004/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0005,hkr_words_031983,hkr_words,word,otsu,256,75,19200,0.15067708333333332,772,0.04020833333333333,62,58,12,25,37,14,0,80.31088082901555,75.12953367875647,15.544041450777202,32.38341968911917,47.92746113989637,18.134715025906736,0.6756756756756757,0.9354838709677419,0.1935483870967742,4.833333333333333,5.166666666666667,3.7635799383344133,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0005/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0005/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0006,hkr_words_031741,hkr_words,word,otsu,352,82,28864,0.15735864745011086,1083,0.03752078713968958,43,49,3,28,15,7,0,39.70452446906741,45.24469067405356,2.770083102493075,25.85410895660203,13.850415512465373,6.463527239150507,1.8666666666666667,1.1395348837209303,0.06976744186046512,16.333333333333332,14.333333333333334,4.424497407605906,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0006/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0006/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0007,hkr_words_024322,hkr_words,word,otsu,412,52,21424,0.17993838685586258,1046,0.04882374906646751,65,73,8,37,28,13,0,62.1414913957935,69.78967495219885,7.648183556405353,35.37284894837476,26.76864244741874,12.4282982791587,1.3214285714285714,1.123076923076923,0.12307692307692308,9.125,8.125,3.846208146330347,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0007/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0007/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0008,hkr_words_022061,hkr_words,word,otsu,217,81,17577,0.1228878648233487,571,0.032485634636172274,26,26,6,12,14,2,0,45.53415061295972,45.53415061295972,10.507880910683012,21.015761821366024,24.518388791593694,3.502626970227671,0.8571428571428571,1.0,0.23076923076923078,4.333333333333333,4.333333333333333,3.6710894239706375,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0008/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0008/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0009,hkr_words_038376,hkr_words,word,otsu,375,67,25125,0.10666666666666667,789,0.03140298507462687,52,41,14,14,38,6,0,65.90621039290241,51.964512040557665,17.74397972116603,17.74397972116603,48.162230671736374,7.604562737642586,0.3684210526315789,0.7884615384615384,0.2692307692307692,2.9285714285714284,3.7142857142857144,3.293298238126661,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0009/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0009/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_hkr_words_word_0010,hkr_words_024346,hkr_words,word,otsu,256,57,14592,0.14364035087719298,493,0.03378563596491228,43,36,9,14,29,5,0,87.2210953346856,73.02231237322515,18.255578093306287,28.397565922920894,58.8235294117647,10.141987829614605,0.4827586206896552,0.8372093023255814,0.20930232558139536,4.0,4.777777777777778,3.940927639611707,0,0.0,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0010/graph_otsu.json,outputs/graph_pilot_v2/hkr_words/pilot2_hkr_words_word_0010/graph_overlay_otsu.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0001,school_notebooks_train_0024702,school_notebooks,word,sauvola,216,54,11664,0.20996227709190673,688,0.05898491083676269,64,79,40,17,47,20,3,93.02325581395348,114.82558139534883,58.13953488372093,24.709302325581394,68.31395348837209,29.069767441860463,0.3617021276595745,1.234375,0.625,1.975,1.6,3.1662635395368515,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0001/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0001/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0002,school_notebooks_train_0091565,school_notebooks,word,sauvola,446,96,42816,0.24327354260089687,1821,0.04253082959641256,105,127,9,66,39,16,0,57.66062602965403,69.74190005491488,4.942339373970346,36.24382207578254,21.4168039538715,8.786381109280615,1.6923076923076923,1.2095238095238094,0.08571428571428572,14.11111111111111,11.666666666666666,5.611857555313378,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0002/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0002/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0003,school_notebooks_train_0034369,school_notebooks,word,sauvola,257,73,18761,0.13490752092105965,593,0.03160812323436917,66,58,20,17,49,17,0,111.29848229342328,97.80775716694772,33.72681281618887,28.66779089376054,82.63069139966274,28.66779089376054,0.3469387755102041,0.8787878787878788,0.30303030303030304,2.9,3.3,3.51066386997447,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0003/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0003/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0004,school_notebooks_train_0213019,school_notebooks,word,sauvola,250,125,31250,0.144928,1280,0.04096,166,158,58,53,113,48,0,129.6875,123.4375,45.3125,41.40625,88.28125,37.5,0.4690265486725664,0.9518072289156626,0.3493975903614458,2.7241379310344827,2.8620689655172415,3.0131848451151164,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0004/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0004/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0005,school_notebooks_train_0230836,school_notebooks,word,sauvola,238,141,33558,0.14583705822754633,1170,0.03486500983372072,76,75,17,31,45,21,0,64.95726495726495,64.1025641025641,14.52991452991453,26.495726495726494,38.46153846153846,17.94871794871795,0.6888888888888889,0.9868421052631579,0.2236842105263158,4.411764705882353,4.470588235294118,3.87110630739428,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0005/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0005/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0006,school_notebooks_train_0065393,school_notebooks,word,sauvola,265,146,38690,0.09808736107521324,1225,0.03166192814680796,133,101,65,19,114,25,0,108.57142857142857,82.44897959183673,53.06122448979592,15.510204081632653,93.06122448979592,20.408163265306122,0.16666666666666666,0.7593984962406015,0.48872180451127817,1.5538461538461539,2.046153846153846,2.94938585825222,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0006/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0006/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0007,school_notebooks_train_0142905,school_notebooks,word,sauvola,341,124,42284,0.2441112477532873,1452,0.03433922996878252,63,65,5,31,32,8,0,43.388429752066116,44.76584022038568,3.443526170798898,21.349862258953166,22.038567493112946,5.509641873278237,0.96875,1.0317460317460319,0.07936507936507936,13.0,12.6,5.205129685013402,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0007/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0007/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0008,school_notebooks_train_0223187,school_notebooks,word,sauvola,448,133,59584,0.0582203276047261,1044,0.017521482277121376,81,73,34,20,61,9,0,77.58620689655173,69.92337164750958,32.56704980842912,19.157088122605366,58.42911877394636,8.620689655172415,0.32786885245901637,0.9012345679012346,0.41975308641975306,2.1470588235294117,2.3823529411764706,3.0754141907903536,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0008/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0008/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0009,school_notebooks_train_0028279,school_notebooks,word,sauvola,461,161,74221,0.1603858746176958,2198,0.029614260115061776,101,103,17,47,54,22,0,45.950864422202,46.86078252957234,7.734303912647862,21.383075523202912,24.56778889899909,10.009099181073703,0.8703703703703703,1.0198019801980198,0.16831683168316833,6.0588235294117645,5.9411764705882355,4.244732370137619,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0009/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0009/graph_overlay_sauvola.png,
clean_graph_subset_v1,pilot2_school_pupil_text_0010,school_notebooks_train_0217488,school_notebooks,word,sauvola,108,103,11124,0.22015462064005753,473,0.04252067601582165,29,35,4,17,12,8,0,61.3107822410148,73.99577167019028,8.456659619450317,35.940803382663844,25.36997885835095,16.913319238900634,1.4166666666666667,1.206896551724138,0.13793103448275862,8.75,7.25,4.366398109680498,0,0.0,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0010/graph_sauvola.json,outputs/graph_pilot_v2/school_notebooks/pilot2_school_pupil_text_0010/graph_overlay_sauvola.png,
